Orden,Articulo,Texto breve personalizado de detalle 5,Descripcion de articulo,Cantidad de orden original,Cantidad solicitada,Cantidad asignada,Cantidad empaquetada,orderdtlstatus,Fecha de caducidad de comprobante,Descripcion de articulo 3,Codigo de barras de articulo,Precio de venta,Atributo H,Atributo I,Detalle de orden - Campo personalizado 5,Fecha personalizada de detalle 5,Codigos de articulos alternativos,Detalle de orden - Campo personalizado 1,Crear usuario,Usuario de modificacion,Fecha de Creacion
3083897,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,25,25,25,25,Shipped,10/15/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/15/2024,515122,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083892,514865,PK,Papas Barcel Toreadas 1p 45g FLOW BAR,25,25,25,25,Shipped,10/15/2024,CB2,7500810027813,466.8,MXBAR,FAT,40,10/15/2024,514865,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,126578,PK,Chips Fuego Sp Pc 1p 60g FLOW BAR,25,25,25,25,Shipped,10/15/2024,CB2,7503030199681_126578,495,MXBAR,FAT,30,10/15/2024,126578,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,515101,PK,Takis Cobra 70g 1p FLOW BAR,25,25,25,25,Shipped,10/15/2024,CT1,7500810031605,490,MXBAR,FAT,35,10/15/2024,515101,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083885,128432,PK,Big Mix Inglesa Limon 1p 75g FLOW BAR,25,25,25,25,Shipped,10/15/2024,CB2,7500810013205,223.92,MXBAR,FAT,18,10/15/2024,128432,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083890,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,25,25,25,25,Packed,10/15/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/15/2024,0800,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083891,31090,PK,Chips Fuego 1p 170g FLOW BAR,25,25,25,25,Packed,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mmondragonmx,10/15/2024 14:33
3083882,31090,PK,Chips Fuego 1p 170g FLOW BAR,26,26,26,26,Shipped,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3089750,515123,PK,Chips Sal 1p 62g CP FLOW BAR,26,26,26,26,Packed,10/17/2024,CB2,7500810024560_1,544.6,MXBAR,FAT,35,10/17/2024,515123,TARIMA,ocswebservicemx,ocswebservicemx,10/17/2024 14:24
3086986,514865,PK,Papas Barcel Toreadas 1p 45g FLOW BAR,26,26,26,26,Shipped,10/16/2024,CB2,7500810027813,466.8,MXBAR,FAT,40,10/16/2024,514865,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086985,127114,PK,Hot Nuts Multintenso Nvo 1p 125g FLOW BAR,26,26,26,26,Loaded,10/16/2024,C3H,757528044121_127114,466.8,MXBAR,FAT,30,10/16/2024,127114,TARIMA,ocswebservicemx,ejacalesmx,10/16/2024 16:22
3086979,514867,PK,Runners Original 1p 72g FLOW BAR,26,26,26,26,Packed,10/16/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/16/2024,514867,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086977,514867,PK,Runners Original 1p 72g FLOW BAR,26,26,26,26,Shipped,10/16/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/16/2024,514867,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086995,2530,PK,Chips Sal 1p 170g FLOW BAR,26,26,26,26,Shipped,10/16/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/16/2024,2530,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086994,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,26,26,26,26,Shipped,10/16/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/16/2024,128430,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086992,31090,PK,Chips Fuego 1p 170g FLOW BAR,26,26,26,26,Packed,10/16/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/16/2024,31090,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086984,128432,PK,Big Mix Inglesa Limon 1p 75g FLOW BAR,26,26,26,26,Shipped,10/16/2024,CB2,7500810013205,223.92,MXBAR,FAT,18,10/16/2024,128432,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3083902,514846,PK,Chipotles 1p 65g FLOW BAR,26,26,26,0,Allocated,10/15/2024,CB2,7500810027646,420.12,MXBAR,FAT,36,10/15/2024,514846,TARIMA,ocswebservicemx,jrojasmx,10/15/2024 14:34
3083897,128192,PK,Hot Nuts Original 1p 82g FLOW BAR,26,26,26,26,Shipped,10/15/2024,C3H,7500810008874,630.18,MXBAR,FAT,54,10/15/2024,128192,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083883,514867,PK,Runners Original 1p 72g FLOW BAR,26,26,26,26,Shipped,10/15/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/15/2024,514867,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,127575,PK,Takis Huakamole 1p 70g FLOW BAR,26,26,26,26,Shipped,10/15/2024,CT1,7500810000489,490,MXBAR,FAT,35,10/15/2024,127575,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083882,128432,PK,Big Mix Inglesa Limon 1p 75g FLOW BAR,26,26,26,26,Shipped,10/15/2024,CB2,7500810013205,223.92,MXBAR,FAT,18,10/15/2024,128432,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083874,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,27,27,27,27,Shipped,10/15/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/15/2024,128430,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3089750,515120,PK,Chips Fuego 1p 62g CP FLOW BAR,27,27,27,27,Packed,10/17/2024,CB2,7500810024546_1,544.6,MXBAR,FAT,35,10/17/2024,515120,TARIMA,ocswebservicemx,ocswebservicemx,10/17/2024 14:24
3089729,514855,PK,Kiyakis 1p 60g FLOW BAR,27,27,27,0,Allocated,10/17/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/17/2024,514855,TARIMA,ocswebservicemx,jrojasmx,10/17/2024 14:23
3086986,2530,PK,Chips Sal 1p 170g FLOW BAR,27,27,27,27,Loaded,10/16/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/16/2024,2530,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086985,128192,PK,Hot Nuts Original 1p 82g FLOW BAR,27,27,27,27,Loaded,10/16/2024,C3H,7500810008874,630.18,MXBAR,FAT,54,10/16/2024,128192,TARIMA,ocswebservicemx,ejacalesmx,10/16/2024 16:22
3086980,514866,PK,Runners Fuego 1p 72g FLOW BAR,27,27,27,27,Shipped,10/16/2024,CB2,7500810027820,571.83,MXBAR,FAT,49,10/16/2024,514866,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086979,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,27,27,27,27,Packed,10/16/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/16/2024,128430,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086978,128432,PK,Big Mix Inglesa Limon 1p 75g FLOW BAR,27,27,27,27,Shipped,10/16/2024,CB2,7500810013205,223.92,MXBAR,FAT,18,10/16/2024,128432,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086992,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,27,27,27,27,Packed,10/16/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/16/2024,515122,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,514867,PK,Runners Original 1p 72g FLOW BAR,27,27,27,27,Packed,10/16/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/16/2024,514867,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,27,27,27,27,Packed,10/16/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/16/2024,128430,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086991,514867,PK,Runners Original 1p 72g FLOW BAR,27,27,27,27,Packed,10/16/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/16/2024,514867,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3083902,31090,PK,Chips Fuego 1p 170g FLOW BAR,27,27,27,27,Packed,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083895,127571,PK,Takis Fajita 1p 70g FLOW BAR,27,27,27,27,Shipped,10/15/2024,CT1,7500810000441,490,MXBAR,FAT,35,10/15/2024,127571,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083897,514855,PK,Kiyakis 1p 60g FLOW BAR,27,27,27,27,Shipped,10/15/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/15/2024,514855,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083893,514867,PK,Runners Original 1p 72g FLOW BAR,27,27,27,27,Shipped,10/15/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/15/2024,514867,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,48205,PK,Valentones 1p 175g FLOW BAR,28,28,27,27,Partly Allocated,10/15/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/15/2024,48205,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083890,127577,PK,Takis Salsa Brava 1p 70g FLOW BAR,27,27,27,27,Packed,10/15/2024,CT1,7500810000502,490,MXBAR,FAT,35,10/15/2024,127577,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083891,2530,PK,Chips Sal 1p 170g FLOW BAR,27,27,27,27,Packed,10/15/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/15/2024,2530,TARIMA,ocswebservicemx,mmondragonmx,10/15/2024 14:33
3083889,514855,PK,Kiyakis 1p 60g FLOW BAR,27,27,27,27,Shipped,10/15/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/15/2024,514855,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083503,514578,PK,Takis Salsa Brava PC 1p 240g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7500810023563,473.76,MXBAR,FAT,12,10/15/2024,514578,TARIMA,ocswebservicemx,atellezmx,10/15/2024 13:22
3087144,515123,PK,Chips Sal 1p 62g CP FLOW BAR,28,28,28,28,Packed,10/16/2024,CB2,7500810024560_1,544.6,MXBAR,FAT,35,10/16/2024,515123,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,48205,PK,Valentones 1p 175g FLOW BAR,28,28,28,28,Packed,10/16/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/16/2024,48205,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3087144,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,28,28,28,28,Packed,10/16/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/16/2024,0800,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:52
3086988,514903,PK,Wapas Nuevo Queso 1p 52g PC TIRA BAR,28,28,28,28,Shipped,10/16/2024,CB2,7500810020975,350.1,MXBAR,FAT,30,10/16/2024,514903,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086985,514913,PK,Takis Blue Heat 1p 70g FLOW BAR,28,28,28,28,Packed,10/16/2024,CT1,7500810028353,490,MXBAR,FAT,35,10/16/2024,514913,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086980,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/16/2024,128431,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086978,127924,PK,Karameladas Pop 1p 110g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/16/2024,127924,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086978,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/16/2024,0800,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086977,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/16/2024,0800,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086995,126578,PK,Chips Fuego Sp Pc 1p 60g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CB2,7503030199681_126578,495,MXBAR,FAT,30,10/16/2024,126578,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086992,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,28,28,28,28,Packed,10/16/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/16/2024,128431,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,127924,PK,Karameladas Pop 1p 110g FLOW BAR,28,28,28,28,Packed,10/16/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/16/2024,127924,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086992,127571,PK,Takis Fajita 1p 70g FLOW BAR,28,28,28,28,Packed,10/16/2024,CT1,7500810000441,490,MXBAR,FAT,35,10/16/2024,127571,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3086984,514913,PK,Takis Blue Heat 1p 70g FLOW BAR,28,28,28,28,Shipped,10/16/2024,CT1,7500810028353,490,MXBAR,FAT,35,10/16/2024,514913,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3084177,127575,PK,Takis Huakamole 1p 70g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CT1,7500810000489,490,MXBAR,FAT,35,10/15/2024,127575,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084177,48205,PK,Valentones 1p 175g FLOW BAR,28,28,28,28,Packed,10/15/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/15/2024,48205,TARIMA,ocswebservicemx,fvargasmmx,10/15/2024 15:22
3084177,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/15/2024,0800,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3084177,31090,PK,Chips Fuego 1p 170g FLOW BAR,28,28,28,28,Packed,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 15:22
3083902,128192,PK,Hot Nuts Original 1p 82g FLOW BAR,28,28,28,28,Packed,10/15/2024,C3H,7500810008874,630.18,MXBAR,FAT,54,10/15/2024,128192,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083893,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/15/2024,515122,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083892,48205,PK,Valentones 1p 175g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/15/2024,48205,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/15/2024,128431,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,124543,PK,Valentones Fuego 1p 60g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,757528036638,233.4,MXBAR,FAT,20,10/15/2024,124543,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083891,127925,PK,Kiyakis 1p 120g FLOW BAR,28,28,28,28,Packed,10/15/2024,C3H,7500810005064,466.8,MXBAR,FAT,40,10/15/2024,127925,TARIMA,ocswebservicemx,mmondragonmx,10/15/2024 14:33
3083889,124824,PK,Takis Fuego 1p 200g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,757528038205,586.8,MXBAR,FAT,20,10/15/2024,124824,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083874,514866,PK,Runners Fuego 1p 72g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7500810027820,571.83,MXBAR,FAT,49,10/15/2024,514866,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083874,48205,PK,Valentones 1p 175g FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/15/2024,48205,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083883,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,28,28,28,28,Shipped,10/15/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/15/2024,515122,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083882,515101,PK,Takis Cobra 70g 1p FLOW BAR,29,29,29,29,Shipped,10/15/2024,CT1,7500810031605,490,MXBAR,FAT,35,10/15/2024,515101,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3089729,127924,PK,Karameladas Pop 1p 110g FLOW BAR,29,29,29,29,Packed,10/17/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/17/2024,127924,TARIMA,ocswebservicemx,ocswebservicemx,10/17/2024 14:23
3086986,31090,PK,Chips Fuego 1p 170g FLOW BAR,29,29,29,29,Shipped,10/16/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/16/2024,31090,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086995,127577,PK,Takis Salsa Brava 1p 70g FLOW BAR,29,29,29,29,Shipped,10/16/2024,CT1,7500810000502,490,MXBAR,FAT,35,10/16/2024,127577,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086994,127575,PK,Takis Huakamole 1p 70g FLOW BAR,29,29,29,29,Shipped,10/16/2024,CT1,7500810000489,490,MXBAR,FAT,35,10/16/2024,127575,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3086992,127802,PK,Takis Fuego 20pct Mas Picante 1p 70g FLOW BAR,29,29,29,29,Packed,10/16/2024,CT1,7500810003671,490,MXBAR,FAT,35,10/16/2024,127802,TARIMA,ocswebservicemx,mmondragonmx,10/16/2024 16:22
3083902,515123,PK,Chips Sal 1p 62g CP FLOW BAR,29,29,29,29,Packed,10/15/2024,CB2,7500810024560_1,544.6,MXBAR,FAT,35,10/15/2024,515123,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083902,514855,PK,Kiyakis 1p 60g FLOW BAR,29,29,29,29,Packed,10/15/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/15/2024,514855,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083897,514867,PK,Runners Original 1p 72g FLOW BAR,29,29,29,29,Shipped,10/15/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/15/2024,514867,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083897,2530,PK,Chips Sal 1p 170g FLOW BAR,29,29,29,29,Shipped,10/15/2024,CB2,7501000266203,427.79,MXBAR,FAT,11,10/15/2024,2530,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083892,514855,PK,Kiyakis 1p 60g FLOW BAR,29,29,29,29,Shipped,10/15/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/15/2024,514855,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083896,127923,PK,Karameladas Pop 1p 45g FLOW BAR,29,29,29,29,Shipped,10/15/2024,CT1,7500810005040,272.3,MXBAR,FAT,35,10/15/2024,127923,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083889,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,29,29,29,29,Shipped,10/15/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/15/2024,128431,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083874,514846,PK,Chipotles 1p 65g FLOW BAR,29,29,29,29,Shipped,10/15/2024,CB2,7500810027646,420.12,MXBAR,FAT,36,10/15/2024,514846,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3077005,128193,PK,Hot Nuts Fuego 1p 82g FLOW BAR,30,30,30,30,Packed,10/12/2024,C3H,7500810008881,630.18,MXBAR,FAT,54,10/12/2024,128193,TARIMA,ocswebservicemx,ocswebservicemx,10/12/2024 14:23
3086990,515122,PK,Chips Jalapeno 1p 62g CP FLOW BAR,30,30,30,30,Shipped,10/16/2024,CB2,7500810024553_1,544.6,MXBAR,FAT,35,10/16/2024,515122,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086988,127577,PK,Takis Salsa Brava 1p 70g FLOW BAR,30,30,30,30,Shipped,10/16/2024,CT1,7500810000502,490,MXBAR,FAT,35,10/16/2024,127577,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086988,124824,PK,Takis Fuego 1p 200g FLOW BAR,30,30,30,30,Shipped,10/16/2024,CB2,757528038205,586.8,MXBAR,FAT,20,10/16/2024,124824,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086985,514866,PK,Runners Fuego 1p 72g FLOW BAR,30,30,30,30,Packed,10/16/2024,CB2,7500810027820,571.83,MXBAR,FAT,49,10/16/2024,514866,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086985,126895,PK,Chips Sal Sp 1p 60g FLOW BAR,30,30,30,30,Packed,10/16/2024,CB2,7501000264049_126895,495,MXBAR,FAT,30,10/16/2024,126895,TARIMA,ocswebservicemx,ocswebservicemx,10/16/2024 16:22
3086980,127924,PK,Karameladas Pop 1p 110g FLOW BAR,30,30,30,30,Shipped,10/16/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/16/2024,127924,TARIMA,ocswebservicemx,mbarrientosmx,10/16/2024 16:22
3086995,126894,PK,Chips Jalapeno Sp 1p 60g FLOW BAR,30,30,30,30,Shipped,10/16/2024,CB2,7501000264773_126894,495,MXBAR,FAT,30,10/16/2024,126894,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:22
3084175,127925,PK,Kiyakis 1p 120g FLOW BAR,30,30,30,30,Shipped,10/15/2024,C3H,7500810005064,466.8,MXBAR,FAT,40,10/15/2024,127925,TARIMA,ocswebservicemx,atellezmx,10/15/2024 15:22
3083902,127925,PK,Kiyakis 1p 120g FLOW BAR,30,30,30,30,Packed,10/15/2024,C3H,7500810005064,466.8,MXBAR,FAT,40,10/15/2024,127925,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:34
3083899,515101,PK,Takis Cobra 70g 1p FLOW BAR,30,30,30,30,Shipped,10/15/2024,CT1,7500810031605,490,MXBAR,FAT,35,10/15/2024,515101,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:34
3083899,31090,PK,Chips Fuego 1p 170g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:34
3083897,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/15/2024,128431,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083897,31090,PK,Chips Fuego 1p 170g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,757528001889,427.79,MXBAR,FAT,11,10/15/2024,31090,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:33
3083892,127925,PK,Kiyakis 1p 120g FLOW BAR,30,30,30,30,Shipped,10/15/2024,C3H,7500810005064,466.8,MXBAR,FAT,40,10/15/2024,127925,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:33
3083890,127575,PK,Takis Huakamole 1p 70g FLOW BAR,30,30,30,30,Packed,10/15/2024,CT1,7500810000489,490,MXBAR,FAT,35,10/15/2024,127575,TARIMA,ocswebservicemx,ocswebservicemx,10/15/2024 14:33
3083883,48205,PK,Valentones 1p 175g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,7501030482055,186.64,MXBAR,FAT,8,10/15/2024,48205,TARIMA,ocswebservicemx,atellezmx,10/15/2024 14:32
3083882,128430,PK,Big Mix Queso Nvo 1p 75g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,7500810013182,223.92,MXBAR,FAT,18,10/15/2024,128430,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/15/2024,128431,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,127571,PK,Takis Fajita 1p 70g FLOW BAR,30,30,30,30,Shipped,10/15/2024,CT1,7500810000441,490,MXBAR,FAT,35,10/15/2024,127571,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3083882,514867,PK,Runners Original 1p 72g FLOW BAR,31,31,31,31,Shipped,10/15/2024,CB2,7500810027837,571.83,MXBAR,FAT,49,10/15/2024,514867,TARIMA,ocswebservicemx,mbarrientosmx,10/15/2024 14:31
3089729,514913,PK,Takis Blue Heat 1p 70g FLOW BAR,31,31,31,31,Packed,10/17/2024,CT1,7500810028353,490,MXBAR,FAT,35,10/17/2024,514913,TARIMA,ocswebservicemx,ocswebservicemx,10/17/2024 14:23
3089758,128431,PK,Big Mix Fuego Nvo 1p 75g FLOW BAR,31,31,31,31,Packed,10/17/2024,CB2,7500810013199,223.92,MXBAR,FAT,18,10/17/2024,128431,TARIMA,ocswebservicemx,ldiazmx,10/17/2024 14:23
3086988,127924,PK,Karameladas Pop 1p 110g FLOW BAR,31,31,31,31,Shipped,10/16/2024,CB2,7500810005057,350.1,MXBAR,FAT,30,10/16/2024,127924,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086986,514855,PK,Kiyakis 1p 60g FLOW BAR,31,31,31,31,Shipped,10/16/2024,C3H,7500810027714,497.92,MXBAR,FAT,64,10/16/2024,514855,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086986,0800,PK,Chips Jalapeno 1p 170g FLOW BAR,31,31,31,31,Loaded,10/16/2024,CB2,7501000266234,427.79,MXBAR,FAT,11,10/16/2024,0800,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:23
3086977,515123,PK,Chips Sal 1p 62g CP FLOW BAR,31,31,31,31,Shipped,10/16/2024,CB2,7500810024560_1,544.6,MXBAR,FAT,35,10/16/2024,515123,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
3086977,514913,PK,Takis Blue Heat 1p 70g FLOW BAR,31,31,31,31,Shipped,10/16/2024,CT1,7500810028353,490,MXBAR,FAT,35,10/16/2024,514913,TARIMA,ocswebservicemx,atellezmx,10/16/2024 16:21
